loc_code	date	lab_project_id	lab_sample_id	chem_variable	value	units	below_loq	loq	elneutr
HOPP015	2003-09-24	0	8489	Fe	0.2478066249	meq/l	NA	-99	0.092605
TORP017	2005-09-09	0	849	CondL	909	<U+00B5>S/cm	NA	-99	0.02715
TORP017	2005-09-09	0	849	Fe	0.4261414503	meq/l	NA	-99	0.02715
HOPP016	2003-09-24	0	8490	CondL	1740	<U+00B5>S/cm	NA	-99	0.092028
HOPP016	2003-09-24	0	8490	Fe	1.3070725157	meq/l	NA	-99	0.092028
HOPP004	2003-09-24	0	8492	CondL	2930	<U+00B5>S/cm	NA	-99	0.171022
HOPP004	2003-09-24	0	8492	Fe	6.5532676813	meq/l	NA	-99	0.171022
HOPP003	2003-09-24	0	8493	CondL	3020	<U+00B5>S/cm	NA	-99	0.119487
HOPP003	2003-09-24	0	8493	Fe	3.0975828111	meq/l	NA	-99	0.119487
KALP063	1999-11-03	0	8494	Fe	0.0222023277	meq/l	NA	-99	-0.090119
KALP050	2000-07-18	0	8497	Fe	0.0429722471	meq/l	NA	-99	-0.081341
KALP051	2000-07-18	0	8498	Fe	0.0143240824	meq/l	NA	-99	-0.130971
KALP052	2000-07-18	0	8499	Fe	0.0501342883	meq/l	NA	-99	-0.085024
TORP018	2005-09-09	0	850	CondL	645	<U+00B5>S/cm	NA	-99	0.020085
TORP018	2005-09-09	0	850	Fe	0.0128916741	meq/l	NA	-99	0.020085
KALP054	1999-11-03	0	8500	Fe	0.1217547001	meq/l	NA	-99	-0.023862
KALP056	1999-11-03	0	8501	Fe	0.5729632945	meq/l	NA	-99	0.248416
KALP054	2000-07-18	0	8502	Fe	0.8952551477	meq/l	NA	-99	0.177372
KALP056	2000-07-18	0	8503	Fe	0.0537153089	meq/l	NA	-99	-0.057235
KALP053	2000-07-18	0	8504	Fe	0.1718889884	meq/l	NA	-99	0.083232
KALP057	2000-07-18	0	8505	Fe	0.9668755595	meq/l	NA	-99	0.104823
KALP062	2000-07-18	0	8507	Fe	0.0017905103	meq/l	NA	-99	-0.466237
KALP063	2000-07-18	0	8508	Fe	0.0017905103	meq/l	NA	-99	-0.198415
TORP020	2005-09-09	0	851	CondL	721	<U+00B5>S/cm	NA	-99	0.023313
TORP020	2005-09-09	0	851	Fe	0.1120859445	meq/l	NA	-99	0.023313
POMP002	2004-08-30	0	8512	CondL	371	<U+00B5>S/cm	NA	-99	0.07014
POMP002	2004-08-30	0	8512	Fe	0.3688451209	meq/l	NA	-99	0.07014
POMP003	2004-08-30	0	8513	CondL	316	<U+00B5>S/cm	NA	-99	0.075331
POMP003	2004-08-30	0	8513	Fe	0.1829901522	meq/l	NA	-99	0.075331
POMP004	2004-08-30	0	8514	CondL	620	<U+00B5>S/cm	NA	-99	0.055541
POMP004	2004-08-30	0	8514	Fe	0.1357206804	meq/l	NA	-99	0.055541
POMP005	2004-08-30	0	8515	CondL	127	<U+00B5>S/cm	NA	-99	0.081622
POMP005	2004-08-30	0	8515	Fe	0.551477171	meq/l	NA	-99	0.081622
POMP006	2004-08-30	0	8516	CondL	159	<U+00B5>S/cm	NA	-99	0.092276
POMP006	2004-08-30	0	8516	Fe	0.066965085	meq/l	NA	-99	0.092276
POMP007	2004-08-30	0	8517	CondL	702	<U+00B5>S/cm	NA	-99	0.050629
POMP007	2004-08-30	0	8517	Fe	0.4046553268	meq/l	NA	-99	0.050629
LIEP035	2005-01-11	0	8519	CondL	220	<U+00B5>S/cm	NA	-99	-0.068026
LIEP035	2005-01-11	0	8519	Fe	0.0297224709	meq/l	NA	-99	-0.068026
TORP007	2005-09-09	0	852	CondL	1080	<U+00B5>S/cm	NA	-99	-0.051631
TORP007	2005-09-09	0	852	Fe	0.0830796777	meq/l	NA	-99	-0.051631
ZUVP011	2004-04-15	0	8521	CondL	804	<U+00B5>S/cm	NA	-99	-0.045758
ZUVP011	2004-04-15	0	8521	Fe	0.2037600716	meq/l	NA	-99	-0.045758
ZUVP013	2004-04-15	0	8522	CondL	697	<U+00B5>S/cm	NA	-99	-0.020393
ZUVP013	2004-04-15	0	8522	Fe	0.1861772605	meq/l	NA	-99	-0.020393
ZUVP015	2004-04-15	0	8524	CondL	1156	<U+00B5>S/cm	NA	-99	0.008058
ZUVP015	2004-04-15	0	8524	Fe	0.3784064458	meq/l	NA	-99	0.008058
ZUVP010	2004-04-15	0	8525	CondL	886	<U+00B5>S/cm	NA	-99	-0.041156
ZUVP010	2004-04-15	0	8525	Fe	0.2037600716	meq/l	NA	-99	-0.041156
ZUVP021	2004-04-15	0	8526	CondL	926	<U+00B5>S/cm	NA	-99	-0.029929
ZUVP021	2004-04-15	0	8526	Fe	0.0219874664	meq/l	NA	-99	-0.029929
ZUVP019	2004-08-27	0	8527	CondL	832	<U+00B5>S/cm	NA	-99	-0.017847
ZUVP019	2004-08-27	0	8527	Fe	0.0480931065	meq/l	NA	-99	-0.017847
ZUVP002	2004-08-27	0	8529	CondL	876	<U+00B5>S/cm	NA	-99	0.007132
ZUVP002	2004-08-27	0	8529	Fe	0.0001074306	meq/l	NA	-99	0.007132
ZUVP011	2004-08-27	0	8530	CondL	771	<U+00B5>S/cm	NA	-99	-0.037206
ZUVP011	2004-08-27	0	8530	Fe	0.0026857654	meq/l	NA	-99	-0.037206
LIEP007	2005-01-11	0	8531	CondL	169	<U+00B5>S/cm	NA	-99	-0.061776
LIEP007	2005-01-11	0	8531	Fe	0.0712623098	meq/l	NA	-99	-0.061776
IJSP010	2004-08-30	0	8532	CondL	966	<U+00B5>S/cm	NA	-99	0.031882
IJSP010	2004-08-30	0	8532	Fe	0.0003581021	meq/l	NA	-99	0.031882
IJSP006	2004-08-30	0	8533	CondL	646	<U+00B5>S/cm	NA	-99	0.018896
IJSP006	2004-08-30	0	8533	Fe	0.0576544315	meq/l	NA	-99	0.018896
IJSP003	2004-08-30	0	8535	CondL	237	<U+00B5>S/cm	NA	-99	0.001741
IJSP003	2004-08-30	0	8535	Fe	0.0540734109	meq/l	NA	-99	0.001741
IJSP023	2004-08-30	0	8536	CondL	617	<U+00B5>S/cm	NA	-99	0.004009
IJSP023	2004-08-30	0	8536	Fe	0.0057296329	meq/l	NA	-99	0.004009
WAHP303	2004-06-16	0	8538	CondL	1135	<U+00B5>S/cm	NA	-99	-0.036424
WAHP303	2004-06-16	0	8538	Fe	0.0089525515	meq/l	NA	-99	-0.036424
WAHP304	2004-06-16	0	8539	CondL	6560	<U+00B5>S/cm	NA	-99	-0.113583
WAHP304	2004-06-16	0	8539	Fe	0.266786034	meq/l	NA	-99	-0.113583
TORP012	2005-09-09	0	854	CondL	716	<U+00B5>S/cm	NA	-99	0.020293
TORP012	2005-09-09	0	854	Fe	0.0136078782	meq/l	NA	-99	0.020293
WAHP306	2004-06-16	0	8540	CondL	8160	<U+00B5>S/cm	NA	-99	-0.113043
WAHP306	2004-06-16	0	8540	Fe	0.0508504924	meq/l	NA	-99	-0.113043
IJSP025	2004-08-30	0	8541	CondL	425	<U+00B5>S/cm	NA	-99	0.037115
IJSP025	2004-08-30	0	8541	Fe	0.612354521	meq/l	NA	-99	0.037115
IJSP026	2004-08-30	0	8542	CondL	530	<U+00B5>S/cm	NA	-99	0.046101
IJSP026	2004-08-30	0	8542	Fe	0.1256938227	meq/l	NA	-99	0.046101
MAAP001	2004-08-30	0	8543	CondL	223	<U+00B5>S/cm	NA	-99	0.027422
MAAP001	2004-08-30	0	8543	Fe	0.0103849597	meq/l	NA	-99	0.027422
MAAP003	2004-08-30	0	8545	CondL	525	<U+00B5>S/cm	NA	-99	-0.167738
MAAP003	2004-08-30	0	8545	Fe	0.2746642793	meq/l	NA	-99	-0.167738
MAAP004	2004-08-30	0	8546	CondL	319	<U+00B5>S/cm	NA	-99	0.243295
MAAP004	2004-08-30	0	8546	Fe	0.078782453	meq/l	NA	-99	0.243295
MAAP005	2004-08-30	0	8547	CondL	307	<U+00B5>S/cm	NA	-99	0.050736
MAAP005	2004-08-30	0	8547	Fe	0.0035810206	meq/l	NA	-99	0.050736
POMP001	2004-08-30	0	8548	CondL	175	<U+00B5>S/cm	NA	-99	0.195641
POMP001	2004-08-30	0	8548	Fe	0.5765443151	meq/l	NA	-99	0.195641
LIEP025	2005-01-11	0	8549	CondL	190	<U+00B5>S/cm	NA	-99	-0.020249
LIEP025	2005-01-11	0	8549	Fe	0.2041181737	meq/l	NA	-99	-0.020249
TORP019	2005-09-09	0	855	CondL	706	<U+00B5>S/cm	NA	-99	0.013451
TORP019	2005-09-09	0	855	Fe	0.0436884512	meq/l	NA	-99	0.013451
LIEP026	2005-01-11	0	8550	CondL	103	<U+00B5>S/cm	NA	-99	-0.365486
LIEP026	2005-01-11	0	8550	Fe	0.1228290063	meq/l	NA	-99	-0.365486
LIEP062	2005-01-11	0	8552	CondL	321	<U+00B5>S/cm	NA	-99	-0.000967
LIEP062	2005-01-11	0	8552	Fe	0.357743957	meq/l	NA	-99	-0.000967
LIEP162	2005-01-11	0	8553	CondL	367	<U+00B5>S/cm	NA	-99	-0.015521
LIEP162	2005-01-11	0	8553	Fe	0.5622202328	meq/l	NA	-99	-0.015521
LIEP014	2005-01-11	0	8554	CondL	632	<U+00B5>S/cm	NA	-99	-0.026847
LIEP014	2005-01-11	0	8554	Fe	1.0205908684	meq/l	NA	-99	-0.026847
HOPP032	2004-02-16	0	8556	CondL	343	<U+00B5>S/cm	NA	-99	0.019575
HOPP032	2004-02-16	0	8556	Fe	0.0089525515	meq/l	NA	-99	0.019575
VDBP532	2002-01-29	0	8557	Fe	0.4297224709	meq/l	NA	-99	0.077579
LIEP013	2005-01-11	0	8558	CondL	189	<U+00B5>S/cm	NA	-99	-0.083925
LIEP013	2005-01-11	0	8558	Fe	0.1360787825	meq/l	NA	-99	-0.083925
TORP014	2005-09-12	0	856	CondL	745	<U+00B5>S/cm	NA	-99	0.035427
TORP014	2005-09-12	0	856	Fe	0.4798567592	meq/l	NA	-99	0.035427
LIEP010	2005-01-11	0	8560	CondL	94	<U+00B5>S/cm	NA	-99	-0.009327
LIEP010	2005-01-11	0	8560	Fe	0.1643688451	meq/l	NA	-99	-0.009327
LIEP006	2005-01-11	0	8561	CondL	110	<U+00B5>S/cm	NA	-99	-0.087499
LIEP006	2005-01-11	0	8561	Fe	0.0461951656	meq/l	NA	-99	-0.087499
LIEP005	2005-01-11	0	8562	CondL	152	<U+00B5>S/cm	NA	-99	-0.143769
LIEP005	2005-01-11	0	8562	Fe	0.1607878245	meq/l	NA	-99	-0.143769
LIEP002	2005-01-11	0	8564	CondL	294	<U+00B5>S/cm	NA	-99	0.000533
LIEP002	2005-01-11	0	8564	Fe	0.2564010743	meq/l	NA	-99	0.000533
LIEP003	2005-01-11	0	8565	CondL	422	<U+00B5>S/cm	NA	-99	0.000451
LIEP003	2005-01-11	0	8565	Fe	0.0204118174	meq/l	NA	-99	0.000451
OLEP017	2002-06-19	0	8566	CondL	236	<U+00B5>S/cm	NA	-99	0.08491
OLEP017	2002-06-19	0	8566	Fe	2.5389435989	meq/l	NA	-99	0.08491
OLEP026	2002-06-19	0	8567	CondL	233	<U+00B5>S/cm	NA	-99	-0.008426
OLEP026	2002-06-19	0	8567	Fe	2.0913160251	meq/l	NA	-99	-0.008426
SMEP003	1999-10-27	0	8569	CondL	389	<U+00B5>S/cm	NA	-99	-0.104628
SMEP003	1999-10-27	0	8569	Fe	0.0877350045	meq/l	NA	-99	-0.104628
TORP015	2005-09-12	0	857	CondL	973	<U+00B5>S/cm	NA	-99	0.026701
TORP015	2005-09-12	0	857	Fe	0.1948075201	meq/l	NA	-99	0.026701
LIEP041	2005-01-11	0	8571	CondL	110	<U+00B5>S/cm	NA	-99	-0.110873
LIEP041	2005-01-11	0	8571	Fe	0.0089525515	meq/l	NA	-99	-0.110873
LIEP042	2005-01-11	0	8572	CondL	47	<U+00B5>S/cm	NA	-99	-0.122225
LIEP042	2005-01-11	0	8572	Fe	0.0089525515	meq/l	NA	-99	-0.122225
LIEP043	2005-01-11	0	8573	CondL	71	<U+00B5>S/cm	NA	-99	-0.118079
LIEP043	2005-01-11	0	8573	Fe	0.0089525515	meq/l	NA	-99	-0.118079
SASP003	2004-05-03	0	8574	CondL	600	<U+00B5>S/cm	NA	-99	-0.055473
SASP003	2004-05-03	0	8574	Fe	0.0089525515	meq/l	NA	-99	-0.055473
SASP004	2004-05-03	0	8575	CondL	620	<U+00B5>S/cm	NA	-99	-0.037593
SASP004	2004-05-03	0	8575	Fe	0.1650850492	meq/l	NA	-99	-0.037593
SASP006	2004-05-03	0	8576	CondL	708	<U+00B5>S/cm	NA	-99	-0.045102
SASP006	2004-05-03	0	8576	Fe	0.0089525515	meq/l	NA	-99	-0.045102
SASP005	2004-05-03	0	8577	CondL	637	<U+00B5>S/cm	NA	-99	-0.036545
SASP005	2004-05-03	0	8577	Fe	0.5550581916	meq/l	NA	-99	-0.036545
SASP001	2004-05-03	0	8578	CondL	830	<U+00B5>S/cm	NA	-99	-0.045315
SASP001	2004-05-03	0	8578	Fe	0.0218442256	meq/l	NA	-99	-0.045315
SASP002	2004-05-03	0	8579	CondL	598	<U+00B5>S/cm	NA	-99	-0.024621
SASP002	2004-05-03	0	8579	Fe	0.0089525515	meq/l	NA	-99	-0.024621
TORP003	2005-09-12	0	858	CondL	1680	<U+00B5>S/cm	NA	-99	0.030562
TORP003	2005-09-12	0	858	Fe	0.2213070725	meq/l	NA	-99	0.030562
UILP001	2004-05-03	0	8582	CondL	578	<U+00B5>S/cm	NA	-99	-0.044556
UILP001	2004-05-03	0	8582	Fe	0.0089525515	meq/l	NA	-99	-0.044556
TORP016	2005-09-12	0	859	CondL	1170	<U+00B5>S/cm	NA	-99	0.015148
TORP016	2005-09-12	0	859	Fe	0.0007162041	meq/l	NA	-99	0.015148
KALP050	1999-11-03	0	8598	Fe	0.0089525515	meq/l	NA	-99	-0.253774
KALP051	1999-11-03	0	8599	Fe	0.06087735	meq/l	NA	-99	-0.462575
ABEP031	2004-10-25	0	860	CondL	356	<U+00B5>S/cm	NA	-99	-0.057015
ABEP031	2004-10-25	0	860	Fe	0.0089525515	meq/l	NA	-99	-0.057015
KALP052	1999-11-03	0	8600	Fe	0.0393912265	meq/l	NA	-99	0.065487
HOPP003	2004-02-16	0	8601	CondL	2250	<U+00B5>S/cm	NA	-99	0.034879
HOPP003	2004-02-16	0	8601	Fe	2.3276633841	meq/l	NA	-99	0.034879
HOPP004	2004-02-16	0	8602	CondL	2120	<U+00B5>S/cm	NA	-99	0.063494
HOPP004	2004-02-16	0	8602	Fe	4.1539838854	meq/l	NA	-99	0.063494
HOPP006	2004-02-16	0	8603	CondL	1545	<U+00B5>S/cm	NA	-99	0.049504
HOPP006	2004-02-16	0	8603	Fe	2.3384064458	meq/l	NA	-99	0.049504
SMEP012	1999-10-27	0	8606	CondL	439	<U+00B5>S/cm	NA	-99	-0.167878
SMEP012	1999-10-27	0	8606	Fe	0.0161145927	meq/l	NA	-99	-0.167878
SMEP013	1999-10-27	0	8607	CondL	837	<U+00B5>S/cm	NA	-99	-0.001695
SMEP013	1999-10-27	0	8607	Fe	0.0046553268	meq/l	NA	-99	-0.001695
SMEP014	1999-10-27	0	8608	CondL	675	<U+00B5>S/cm	NA	-99	0.00903
SMEP014	1999-10-27	0	8608	Fe	0.0039391226	meq/l	NA	-99	0.00903
ABEP032	2004-10-25	0	861	CondL	450	<U+00B5>S/cm	NA	-99	-0.016733
ABEP032	2004-10-25	0	861	Fe	0.0089525515	meq/l	NA	-99	-0.016733
MAGP014	2005-01-21	0	8614	CondL	6230	<U+00B5>S/cm	NA	-99	-0.065735
MAGP014	2005-01-21	0	8614	Fe	0.2750223814	meq/l	NA	-99	-0.065735
MAGP016	2005-01-21	0	8619	CondL	1154	<U+00B5>S/cm	NA	-99	-0.014808
MAGP016	2005-01-21	0	8619	Fe	0.0089525515	meq/l	NA	-99	-0.014808
ABEP033	2004-10-25	0	862	CondL	407	<U+00B5>S/cm	NA	-99	-0.029576
ABEP033	2004-10-25	0	862	Fe	0.0247090421	meq/l	NA	-99	-0.029576
MAGP017	2005-01-21	0	8620	CondL	12600	<U+00B5>S/cm	NA	-99	0.128204
MAGP017	2005-01-21	0	8620	Fe	0.0089525515	meq/l	NA	-99	0.128204
MAGP018	2005-01-21	0	8621	CondL	15710	<U+00B5>S/cm	NA	-99	0.078089
MAGP018	2005-01-21	0	8621	Fe	1.2032229185	meq/l	NA	-99	0.078089
MAGP019	2005-01-21	0	8622	CondL	2380	<U+00B5>S/cm	NA	-99	-0.045038
MAGP019	2005-01-21	0	8622	Fe	0.0089525515	meq/l	NA	-99	-0.045038
HOPP030	2004-02-16	0	8629	CondL	679	<U+00B5>S/cm	NA	-99	0.026774
HOPP030	2004-02-16	0	8629	Fe	0.0222023277	meq/l	NA	-99	0.026774
ABEP034	2004-10-25	0	863	CondL	355	<U+00B5>S/cm	NA	-99	-0.030944
ABEP034	2004-10-25	0	863	Fe	0.0089525515	meq/l	NA	-99	-0.030944
HOPP034	2004-02-16	0	8630	CondL	899	<U+00B5>S/cm	NA	-99	-0.050968
HOPP034	2004-02-16	0	8630	Fe	0.0820053715	meq/l	NA	-99	-0.050968
HOPP001	2004-02-16	0	8631	CondL	1366	<U+00B5>S/cm	NA	-99	-0.012097
HOPP001	2004-02-16	0	8631	Fe	0.4762757386	meq/l	NA	-99	-0.012097
BPTP030	2005-01-20	0	8634	CondL	3430	<U+00B5>S/cm	NA	-99	-0.051417
BPTP030	2005-01-20	0	8634	Fe	0.3305282005	meq/l	NA	-99	-0.051417
BPTP027	2005-01-20	0	8635	CondL	5080	<U+00B5>S/cm	NA	-99	0.013039
BPTP027	2005-01-20	0	8635	Fe	0.0089525515	meq/l	NA	-99	0.013039
MAGP003	2005-01-21	0	8638	CondL	16190	<U+00B5>S/cm	NA	-99	0.057706
MAGP003	2005-01-21	0	8638	Fe	0.0340196956	meq/l	NA	-99	0.057706
ABEP035	2004-10-25	0	864	CondL	585	<U+00B5>S/cm	NA	-99	0.001511
ABEP035	2004-10-25	0	864	Fe	0.0089525515	meq/l	NA	-99	0.001511
MAGP005	2005-01-21	0	8640	CondL	14790	<U+00B5>S/cm	NA	-99	-0.030573
MAGP005	2005-01-21	0	8640	Fe	1.0170098478	meq/l	NA	-99	-0.030573
MAGP006	2005-01-21	0	8641	CondL	8760	<U+00B5>S/cm	NA	-99	0.071719
MAGP006	2005-01-21	0	8641	Fe	0.0089525515	meq/l	NA	-99	0.071719
MAGP011	2005-01-21	0	8646	CondL	12060	<U+00B5>S/cm	NA	-99	-0.009629
MAGP011	2005-01-21	0	8646	Fe	0.0089525515	meq/l	NA	-99	-0.009629
MAGP013	2005-01-21	0	8648	CondL	10610	<U+00B5>S/cm	NA	-99	0.023126
MAGP013	2005-01-21	0	8648	Fe	0.023992838	meq/l	NA	-99	0.023126
ABEP036	2004-10-25	0	865	CondL	502	<U+00B5>S/cm	NA	-99	-0.023055
ABEP036	2004-10-25	0	865	Fe	0.0089525515	meq/l	NA	-99	-0.023055
VDBP013	2004-11-29	0	8652	CondL	155	<U+00B5>S/cm	NA	-99	0.081926
VDBP013	2004-11-29	0	8652	Fe	1.3428827216	meq/l	NA	-99	0.081926
VDBP014	2004-11-29	0	8653	CondL	1726	<U+00B5>S/cm	NA	-99	-0.039207
VDBP014	2004-11-29	0	8653	Fe	0.3502238138	meq/l	NA	-99	-0.039207
VDBP015	2004-11-29	0	8654	CondL	385	<U+00B5>S/cm	NA	-99	0.100715
VDBP015	2004-11-29	0	8654	Fe	3.5416293644	meq/l	NA	-99	0.100715
VDBP016	2004-11-29	0	8655	CondL	643	<U+00B5>S/cm	NA	-99	0.00395
VDBP016	2004-11-29	0	8655	Fe	1.4753804834	meq/l	NA	-99	0.00395
VDBP017	2004-11-29	0	8656	CondL	335	<U+00B5>S/cm	NA	-99	-0.006489
VDBP017	2004-11-29	0	8656	Fe	0.7806624888	meq/l	NA	-99	-0.006489
ABEP037	2004-10-25	0	866	CondL	599	<U+00B5>S/cm	NA	-99	-0.036307
ABEP037	2004-10-25	0	866	Fe	0.0089525515	meq/l	NA	-99	-0.036307
BPTP028	2005-01-20	0	8662	CondL	3820	<U+00B5>S/cm	NA	-99	-0.047649
BPTP028	2005-01-20	0	8662	Fe	0.0089525515	meq/l	NA	-99	-0.047649
BPTP022	2005-01-20	0	8663	CondL	3660	<U+00B5>S/cm	NA	-99	-0.025989
BPTP022	2005-01-20	0	8663	Fe	0.2051924799	meq/l	NA	-99	-0.025989
BPTP023	2005-01-20	0	8664	CondL	3570	<U+00B5>S/cm	NA	-99	-0.01762
BPTP023	2005-01-20	0	8664	Fe	0.3222918532	meq/l	NA	-99	-0.01762
BPTP029	2005-01-20	0	8665	CondL	4030	<U+00B5>S/cm	NA	-99	-0.02834
BPTP029	2005-01-20	0	8665	Fe	0.1199641898	meq/l	NA	-99	-0.02834
BPTP026	2005-01-20	0	8666	CondL	3760	<U+00B5>S/cm	NA	-99	-0.020439
BPTP026	2005-01-20	0	8666	Fe	0.0512085944	meq/l	NA	-99	-0.020439
BURP004	2001-04-25	0	8667	CondL	902	<U+00B5>S/cm	NA	-99	-0.007685
BURP004	2001-04-25	0	8667	Fe	0.5958818263	meq/l	NA	-99	-0.007685
ABEP041	2004-10-25	0	867	CondL	422	<U+00B5>S/cm	NA	-99	-0.002381
ABEP041	2004-10-25	0	867	Fe	0.0089525515	meq/l	NA	-99	-0.002381
BPTP024	2005-01-20	0	8670	CondL	2580	<U+00B5>S/cm	NA	-99	-0.097245
BPTP024	2005-01-20	0	8670	Fe	0.2721575649	meq/l	NA	-99	-0.097245
VDBP001	2004-11-29	0	8673	CondL	310	<U+00B5>S/cm	NA	-99	-0.045008
VDBP001	2004-11-29	0	8673	Fe	0.3652641003	meq/l	NA	-99	-0.045008
VDBP002	2004-11-29	0	8674	CondL	865	<U+00B5>S/cm	NA	-99	-0.034932
VDBP002	2004-11-29	0	8674	Fe	0.2678603402	meq/l	NA	-99	-0.034932
VDBP003	2004-11-29	0	8675	CondL	188	<U+00B5>S/cm	NA	-99	-0.062923
VDBP003	2004-11-29	0	8675	Fe	0.769919427	meq/l	NA	-99	-0.062923
VDBP004	2004-11-29	0	8676	CondL	520	<U+00B5>S/cm	NA	-99	0.060341
VDBP004	2004-11-29	0	8676	Fe	1.2927484333	meq/l	NA	-99	0.060341
VDBP005	2004-11-29	0	8677	CondL	103	<U+00B5>S/cm	NA	-99	-0.149373
VDBP005	2004-11-29	0	8677	Fe	0.1586392122	meq/l	NA	-99	-0.149373
VDBP006	2004-11-29	0	8678	CondL	437	<U+00B5>S/cm	NA	-99	-0.014564
VDBP006	2004-11-29	0	8678	Fe	0.7627573859	meq/l	NA	-99	-0.014564
VDBP007	2004-11-29	0	8679	CondL	197	<U+00B5>S/cm	NA	-99	-0.073656
VDBP007	2004-11-29	0	8679	Fe	1.4467323187	meq/l	NA	-99	-0.073656
ABEP042	2004-10-25	0	868	CondL	334	<U+00B5>S/cm	NA	-99	0.003848
ABEP042	2004-10-25	0	868	Fe	0.0089525515	meq/l	NA	-99	0.003848
VDBP008	2004-11-29	0	8680	CondL	6930	<U+00B5>S/cm	NA	-99	-0.002167
VDBP008	2004-11-29	0	8680	Fe	17.1888988362	meq/l	NA	-99	-0.002167
VDBP009	2004-11-29	0	8681	CondL	503	<U+00B5>S/cm	NA	-99	-0.011201
VDBP009	2004-11-29	0	8681	Fe	0.4762757386	meq/l	NA	-99	-0.011201
VDBP010	2004-11-29	0	8682	CondL	321	<U+00B5>S/cm	NA	-99	0.031767
VDBP010	2004-11-29	0	8682	Fe	1.1566696509	meq/l	NA	-99	0.031767
VDBP011	2004-11-29	0	8683	CondL	450	<U+00B5>S/cm	NA	-99	0.017636
VDBP011	2004-11-29	0	8683	Fe	1.8370635631	meq/l	NA	-99	0.017636
VDBP012	2004-11-29	0	8684	CondL	318	<U+00B5>S/cm	NA	-99	-0.02071
VDBP012	2004-11-29	0	8684	Fe	0.7412712623	meq/l	NA	-99	-0.02071
MAGP005	2002-07-23	0	8685	CondL	13350	<U+00B5>S/cm	NA	-99	-0.046484
MAGP005	2002-07-23	0	8685	Fe	1.5720680394	meq/l	NA	-99	-0.046484
MAGP005	2003-01-30	0	8686	CondL	12960	<U+00B5>S/cm	NA	-99	-0.125731
MAGP005	2003-01-30	0	8686	Fe	1.4324082363	meq/l	NA	-99	-0.125731
BURP003	2001-04-25	0	8687	CondL	549	<U+00B5>S/cm	NA	-99	-0.007073
BURP003	2001-04-25	0	8687	Fe	0.0089525515	meq/l	NA	-99	-0.007073
GRYP002	2004-04-13	0	8688	CondL	1047	<U+00B5>S/cm	NA	-99	-0.017134
GRYP002	2004-04-13	0	8688	Fe	0.072694718	meq/l	NA	-99	-0.017134
GRYP004	2004-04-13	0	8689	CondL	1150	<U+00B5>S/cm	NA	-99	-0.021598
GRYP004	2004-04-13	0	8689	Fe	0.4440465533	meq/l	NA	-99	-0.021598
ABEP043	2004-10-25	0	869	CondL	491	<U+00B5>S/cm	NA	-99	0.010281
ABEP043	2004-10-25	0	869	Fe	0.0089525515	meq/l	NA	-99	0.010281
GRYP011	2004-04-13	0	8691	CondL	1136	<U+00B5>S/cm	NA	-99	-0.044669
GRYP011	2004-04-13	0	8691	Fe	0.0089525515	meq/l	NA	-99	-0.044669
GRYP006	2004-04-13	0	8692	CondL	995	<U+00B5>S/cm	NA	-99	-0.027649
GRYP006	2004-04-13	0	8692	Fe	0.0089525515	meq/l	NA	-99	-0.027649
BSBP001	2004-04-13	0	8693	CondL	1041	<U+00B5>S/cm	NA	-99	-0.053292
BSBP001	2004-04-13	0	8693	Fe	0.0211280215	meq/l	NA	-99	-0.053292
BPTP018	2005-01-20	0	8697	CondL	2520	<U+00B5>S/cm	NA	-99	-0.064431
BPTP018	2005-01-20	0	8697	Fe	0.0089525515	meq/l	NA	-99	-0.064431
BPTP021	2005-01-20	0	8698	CondL	3760	<U+00B5>S/cm	NA	-99	-0.041346
BPTP021	2005-01-20	0	8698	Fe	0.1400179051	meq/l	NA	-99	-0.041346
BPTP019	2005-01-20	0	8699	CondL	4090	<U+00B5>S/cm	NA	-99	-0.05163
BPTP019	2005-01-20	0	8699	Fe	0.0089525515	meq/l	NA	-99	-0.05163
SMEP013	2008-02-28	0	870	CondL	110	<U+00B5>S/cm	NA	-99	0.022325
SMEP013	2008-02-28	0	870	Fe	0.0350940018	meq/l	NA	-99	0.022325
BPTP016	2005-01-20	0	8701	CondL	2530	<U+00B5>S/cm	NA	-99	-0.065522
BPTP016	2005-01-20	0	8701	Fe	0.0089525515	meq/l	NA	-99	-0.065522
BPTP015	2005-01-20	0	8702	CondL	2450	<U+00B5>S/cm	NA	-99	-0.032328
BPTP015	2005-01-20	0	8702	Fe	0.0089525515	meq/l	NA	-99	-0.032328
ZWAP206	2004-10-11	0	8706	CondL	133	<U+00B5>S/cm	NA	-99	-0.44937
ZWAP206	2004-10-11	0	8706	Fe	0.0089525515	meq/l	NA	-99	-0.44937
ZWAP205	2004-10-11	0	8707	CondL	80	<U+00B5>S/cm	NA	-99	-0.221882
ZWAP205	2004-10-11	0	8707	Fe	0.0257833483	meq/l	NA	-99	-0.221882
ZWAP203	2004-10-11	0	8708	CondL	222	<U+00B5>S/cm	NA	-99	-0.042078
ZWAP203	2004-10-11	0	8708	Fe	0.1543419875	meq/l	NA	-99	-0.042078
ZWAP204	2004-10-11	0	8709	CondL	279	<U+00B5>S/cm	NA	-99	-0.041705
ZWAP204	2004-10-11	0	8709	Fe	0.0236347359	meq/l	NA	-99	-0.041705
SMEP012	2008-02-28	0	871	CondL	230	<U+00B5>S/cm	NA	-99	0.070117
